时间  类别编号  类别名称  产品编号  产品名称  销量  收入  成本  
1111  20000  洗发水200ML  47665551  家庭绿茶清爽去油洗发露200ml  354  4201.5  3120.871  
1111  20000  洗发水200ML  47665554  香柔顺营养洗发露200ml  34  335.75  297.45  
1111  20000  洗发水200ML  47665616  去屑止痒洗发水200ml  92  1702  1394.925  
1111  20000  洗发水200ML  47665617  焗油柔亮洗发水200ml  32  592  485.15  
1111  20000  洗发水200ML  47665618  营养保湿洗发水200ml  48  888  727.825  
1111  20000  洗发水200ML  47665663  专业去屑洗发水200ml  4  80  66.475  
1111  20000  洗发水200ML  47665694  乌发快洗发液200ml  24  2040  1770  
1111  20000  洗发水200ML  47665843  丝质顺滑洗发露200ml  104  2285.5  1539.229  
1111  20000  洗发水200ML  47665846  乌黑莹亮洗发露200ml  6  141.75  116.35  
1111  20000  洗发水200ML  47665847  乳液修复洗发露200ml  6  119.25  112.425  
1111  20000  洗发水200ML  47665868  家庭杏仁滋养护理洗发露200ML  308  3708.75  2821.975  
1111  20000  洗发水200ML  47665869  家庭茶树滋养去屑洗发露200ML  302  3602.25  2644.521  
1111  20000  洗发水200ML  47665887  去屑洗发水235ml  246  3903.25  2770.475  
1111  20000  洗发水200ML  47665911  丝轻柔呵护洗发露200ml  174  4462.75  4060.004  
1111  20000  洗发水200ML  47665912  丝水润滋养洗发露200ml  240  6182.5  5686.625  
1111  20000  洗发水200ML  47665920  丝丝质柔滑洗发露200ml  678  17066.75  14588.803  
1111  20000  洗发水200ML  47665921  丝怡神舒爽洗发露200ml  252  6301.6  5521.337  
1111  20000  洗发水200ML  47665922  丝深层洁净洗发露200ml  170  4375.75  4037.65  
1111  20000  洗发水200ML  47665923  清爽控油洗发露200ml  392  9833.2  7728.999  
1111  20000  洗发水200ML  47665924  丝莹采乌黑洗发露200ml  216  5529.25  5050.775  
1111  20000  洗发水200ML  47665925  丝海洋活力洗发露200ml  286  7297  6620.6  
1111  20000  洗发水200ML  47665937  焗油护理洗发露200ml  212  3727  3267.825  
1111  20000  洗发水200ML  47665938  维他命长发洗发露200ml  84  1498.75  1335.45  
1111  20000  洗发水200ML  47665939  滋润去屑洗发露200ml  388  6517.5  6047.3  
1111  20000  洗发水200ML  47665940  焗油去屑洗发露200ml  138  2501.25  2174.875  
1111  20000  洗发水200ML  47665941  温泉头皮护理洗发露200ml  48  861  756.65  
1111  20000  洗发水200ML  47665942  人参滋养洗发露200ml  280  5839.5  4428.175  
1111  20000  洗发水200ML  47665943  多效护理洗发露200ml  80  1422.25  1277.425  
1111  20000  洗发水200ML  47665944  莲荷清凉洗发露200ml  112  2012.25  1782.025  
1111  20000  洗发水200ML  47665945  首乌黑亮洗发露200ml  44  797.5  679.55  
1111  20000  洗发水200ML  47665946  鲜果防毛燥洗发露200ml  102  1810.25  1611.625  
1111  20000  洗发水200ML  47665947  鲜果去屑洗发露200ml  172  3075.5  2721.4  
1111  20000  洗发水200ML  47666009  洗发露（去屑止痒）200ml  44  605  478.425  
1111  20000  洗发水200ML  47666010  洗发露（营养滋润）200ml  22  302.5  242  
1111  20000  洗发水200ML  47666011  洗发露（柔顺局油）200ml  18  236.5  187.05  
1111  20000  洗发水200ML  47666026  去屑洗发露200ml  2  39.5  31.6  
1111  20000  洗发水200ML  47666031  直垂黑亮洗发露200ml  4  69  56.975  
1111  20000  洗发水200ML  47666061  水润丝滑洗发乳200ml  198  4626.45  3750.254  
1111  20000  洗发水200ML  47666062  新活炫亮洗发乳200ml  90  2089  1729.1  
1111  20000  洗发水200ML  47666063  炫色激情洗发乳200ml  10  238.75  187  
1111  20000  洗发水200ML  47666064  清新动感洗发乳200ml  68  1630.1  1316.8  
1111  20000  洗发水200ML  47666065  纯净去屑洗发乳200ml  176  4134.5  3409.304  
1111  20000  洗发水200ML  47666076  汉方飘长真魅洗发乳200ml  12  269.5  219  
1111  20000  洗发水200ML  47666098  丝质顺滑去屑洗发水200ml  94  2097.5  1479.825  
1111  20000  洗发水200ML  47666100  乳液修复去屑洗发水200ml  82  1839.5  1321.275  
1111  20000  洗发水200ML  47666103  营养防脱发3合1洗发露200ml  102  1534.5  1275.05  
1111  20000  洗发水200ML  47666108  丰盈弹性洗发露200ml  40  355.75  308.55  
1111  20000  洗发水200ML  47666110  柔亮护色洗发露200ml  36  337.5  261.225  
1111  20000  洗发水200ML  47666112  去屑止痒洗发露200ml  160  1522.75  1160.775  
1111  20000  洗发水200ML  47666138  洗发露260ml  14  240  254.75  
1111  20000  洗发水200ML  47666184  深层养护洗发露200ML  60  815  671.275  
1111  20000  洗发水200ML  47666187  旅行便携装  586  7597.25  7255  
1111  20000  洗发水200ML  47666209  盈润卷发洗发露200ml  2  35  33  
1111  20000  洗发水200ML  47666216  发膜纯养洗发露200ml  64  1311.5  1148.75  
1111  20000  洗发水200ML  47666218  发膜纯养去屑型洗发露200ml  14  288.75  251.275  
1111  20000  洗发水200ML  47666256  强韧深层修复洗发乳200ml  90  2264.75  1866.3  
1111  20000  洗发水200ML  47666257  魅卷深层修复洗发乳200ml  122  3057.75  2533  
1111  20000  洗发水200ML  47666258  无屑深层修复洗发乳200ml  38  954.75  788.975  
1111  20000  洗发水200ML  47666268  水225ml  36  576  495.025  
1111  20000  洗发水200ML  47666273  200克  38  546.25  474.975  
1111  20000  洗发水200ML  47666277  专业去屑洗发露200克  142  2267.2  1931.1  
1111  20000  洗发水200ML  47666278  局油柔顺洗发露200克  98  1568  1332.7  
1111  20000  洗发水200ML  47666286  男士去屑洗发露健将黑亮型200ml  96  2795  2264.275  
1111  20000  洗发水200ML  47666307  去屑洗发露冰爽劲酷型200ml  82  2311.75  1899.275  
1111  20000  洗发水200ML  47666308  去屑洗发露深度滋养型200ml  96  2778.5  2167.571  
1111  20000  洗发水200ML  47666309  去屑洗发露染后修护型200ml  20  585  468.875  
1111  20000  洗发水200ML  47666310  去屑洗发露多效水润养护型200ml  422  9809.25  8924.45  
1111  20000  洗发水200ML  47666311  去屑洗发露深度洁净型200ml  62  1817.5  1400.45  
1111  20000  洗发水200ML  47666312  去屑洗发露控油平衡型200ml  100  2920  2305.979  
1111  20000  洗发水200ML  47666313  去屑洗发露韧发防落型200ml  124  3611.25  2808.35  
1111  20000  洗发水200ML  47666314  男士去屑洗发露多效水润养护型200m  512  12180.5  11109.975  
1111  20000  洗发水200ML  47666315  男士去屑洗发露活力运动型200ml  202  5886.25  4776.725  
1111  20000  洗发水200ML  47666349  去屑洗发水200克  30  426.25  365.05  
1111  20000  洗发水200ML  47666350  洗发水200克  20  297.5  249.225  
1111  20000  洗发水200ML  47666351  柔顺洗发水200克  18  292.25  247.55  
1111  20000  洗发水200ML  47666352  清爽洗发水200克  42  714.5  577.45  
1111  20000  洗发水200ML  47666383  中药去屑柔亮洗发露200ml  20  317.5  275.05  
1111  20000  洗发水200ML  47666419  莉香水洗发露260ml  10  225  187.55  
1111  20000  洗发水200ML  47666420  莉清爽香水洗发露260ml  6  135  112.5  
1111  20000  洗发水200ML  47666430  氧活净肤去屑型洗发露200ml  74  1647  1406.925  
1111  20000  洗发水200ML  47666432  氧活舒缓养发型洗发露200ml  68  1517.75  1292.85  
1111  20000  洗发水200ML  47666434  氧活润肤去屑型洗发露200ml  76  1688  1444.95  
1111  20000  洗发水200ML  47666436  易顺爽倍直强韧洗发露200ml  394  4885.5  3900.65  
1111  20000  洗发水200ML  47666437  易顺爽莹彩深层修护洗发露200ml  118  1460.25  1164.25  
1111  20000  洗发水200ML  47666438  易顺爽乌黑柔亮洗发露200ml  206  2549.25  2039.4  
1111  20000  洗发水200ML  47666439  易顺爽去屑洗发露200ml  366  4529.25  3623.525  
1111  20000  洗发水200ML  47666444  叶精华水润保湿顺爽控油洗发露20  24  207  165.6  
1111  20000  洗发水200ML  47666445  叶精华水润保湿丝滑柔顺洗发露20  108  931.5  745.2  
1111  20000  洗发水200ML  47666446  叶精华水润保湿清凉去屑洗发露20  134  1235.75  924.6  
1111  20000  洗发水200ML  47666452  活力去屑SOD局油蜜洗发露220m  4  39  33.5  
1111  20000  洗发水200ML  47666453  弹性亮彩SOD局油蜜洗发露220m  48  434.75  372.275  
1111  20000  洗发水200ML  47666454  丝质顺滑SOD局油蜜洗发露220m  36  370.25  297.225  
1111  20000  洗发水200ML  47666455  染汤修复SOD局油蜜洗发露220m  52  473.75  414.475  
1111  20000  洗发水200ML  47666464  碳乌发去屑洗发露200ml  14  120.75  96.6  
1111  20000  洗发水200ML  47666480  首乌柔顺洗发露200ml  2  24  19.2  
1111  20000  洗发水200ML  47666481  香薰局油洗发露200ml  8  125  100  
1111  20000  洗发水200ML  47666483  香薰烫染局油洗发露220ml  10  156.25  125  
1111  20000  洗发水200ML  47666515  发膜纯养弹性恒卷洗发露200ml  46  948.75  825.675  
1111  20000  洗发水200ML  47666519  时光损伤修护洗发露267ml  28  997.5  809.575  
1111  20000  洗发水200ML  47666520  染烫损伤修护洗发露267ml  32  1140  925.15  
1111  20000  洗发水200ML  47666532  首乌黑亮天然植物洗发露200ml  40  947  795.425  
1111  20000  洗发水200ML  47666535  滋补修复洗发精华素200ml  40  947  803.3  
1111  20000  洗发水200ML  47666538  皂角去屑天然植物洗发露200ml  82  1966.75  1615.825  
1111  20000  洗发水200ML  47666541  滋补盈润洗发精华素200ml  76  1778.5  1511.725  
1111  20000  洗发水200ML  47666544  天然果萃洗发露200ml  156  2094  1688.975  
1111  20000  洗发水200ML  47666554  炭洗发露230ml  14  294  235.2  
1111  20000  洗发水200ML  47666555  黑亮长效去屑洗发露200ml  40  696.5  577.55  
1111  20000  洗发水200ML  47666557  黑亮局油洗局2合1洗发露200ml  56  973  808.525  
1111  20000  洗发水200ML  47666559  清爽长效去屑洗发露200ml  8  139  115.525  
1111  20000  洗发水200ML  47666562  养护柔顺洗发露200ml  24  417  346.55  
1111  20000  洗发水200ML  47666564  控油长效去屑洗发露200ml  70  1220.75  1010.6  
1111  20000  洗发水200ML  47666566  修护局油洗局二合一洗发露200ml  10  173  144.4  
1111  20000  洗发水200ML  47666568  多效修护洗发露200ml  24  423.75  346.55  
1111  20000  洗发水200ML  47666570  多效头皮护理去屑洗发露200ml  66  1147.5  952.85  
1111  20000  洗发水200ML  47666577  植物精华洗发露200ml  230  4041.275  3669.175  
1111  20000  洗发水200ML  47666590  汉方草本焗油洗发露200ML  14  238  206.525  
1111  20000  洗发水200ML  47666593  汉方草本薄荷清爽洗发露200ML  4  68  59  
1111  20000  洗发水200ML  47666595  男士去屑洗发露健发防落型200ml  112  3265.25  2592.15  
1111  20000  洗发水200ML  47666598  去屑润发精华乳韧发防落型200ml  12  342  277.5  
1111  20000  洗发水200ML  47666633  丝植物净翠洗发露200ml  120  3084.75  2764.9  
1111  20000  洗发水200ML  47666651  梦纷焗油去屑洗发水230ml  14  183  146.4  
1111  20000  洗发水200ML  47666660  璐远离毛燥二合一洗发露175ml  38  802.75  672.4  
1111  20000  洗发水200ML  47666661  露赏心悦色护色亮彩洗发露175ml  56  1178.4  989.175  
1111  20000  洗发水200ML  47666664  璐闪烁演绎柔亮盈润洗发露175ml  24  507  424  
1111  20000  洗发水200ML  47666667  璐水润派对水润洗发露175ml  48  1013  843.65  
1111  20000  洗发水200ML  47666670  璐直感诱惑垂直顺滑洗发露175ml  44  925.5  778.225  
1111  20000  洗发水200ML  47666673  璐告别脆弱强韧修护洗发露175ml  64  1352  1127.325  
1111  20000  洗发水200ML  47666675  璐头屑烦恼去屑洗发露175ml  34  718.25  604.075  
1111  20000  洗发水200ML  47666677  璐远离毛燥顺滑贴服洗发露175ml  28  589.75  495.275  
1111  20000  洗发水200ML  47667322  浓纯焗油营养洗发露200ml  1498  20739  11080.575  
1111  20000  洗发水200ML  47667325  去屑型浓纯焗油洗发露200ml  84  1747.5  1430.4  
1111  20000  洗发水200ML  47667328  小麦强韧修护洗发露200ml  104  2163  1824.75  
1111  20000  洗发水200ML  47667331  蚕丝柔滑垂顺洗发露200ml  96  2010  1616.875  
1111  20000  洗发水200ML  47667334  活泉水润保湿洗发露200ml  56  1166.5  988.3  
1111  20000  洗发水200ML  47667338  汉芳飘长去屑洗发乳200ml  16  382.5  310.225  
1111  20000  洗发水200ML  47667356  纯净去屑洗发乳200ml+汉方发水5  8  193  146  
1111  20000  洗发水200ML  47667357  水润丝滑洗发乳200ml+汉方发水5  16  365.5  292.025  
1111  20000  洗发水200ML  47667364  0年润发清新去屑调理洗发露200克  170  3434.75  3187.493  
1111  20000  洗发水200ML  47667366  0年润发柔亮去屑调理洗发露200克  24  535.75  433.779  
1111  20000  洗发水200ML  47667369  0年润发盈润去屑调理洗发露200克  46  1029.25  862.55  
1111  20000  洗发水200ML  47667371  0年润发水润丝滑调理洗发露200克  54  1203.25  1010.025  
1111  20000  洗发水200ML  47667374  0年润发盈动垂顺调理洗发露200克  80  1762.25  1500.05  
1111  20000  洗发水200ML  47667376  0年润发魅黑闪亮调理洗发露200克  28  624  525  
1111  20000  洗发水200ML  47667378  0年润发强韧养发调理洗发露200克  356  7058  4194.762  
1111  20000  洗发水200ML  47667381  0年润发护色炫彩调理洗发露200克  -28  -626.5  -525.025  
1111  20000  洗发水200ML  47667383  0年润发深度修护调理洗发露200克  34  760.75  637.525  
1111  20000  洗发水200ML  47667385  0年润发清爽调理洗发露(专为男士设计  168  3756.775  3150.05  
1111  20000  洗发水200ML  47667386  0年润发清爽调理洗发露(专为男士设计  78  2784.75  2031.979  
1111  20000  洗发水200ML  47667387  u我的样子(就是不屑)洗发露  92  2288.5  1878.775  
1111  20000  洗发水200ML  47667388  u我的样子(就是不屑)洗发露  36  1525.5  407.029  
1111  20000  洗发水200ML  47667389  u我的样子(乖乖垂顺)洗发露  20  497.5  164.5  
1111  20000  洗发水200ML  47667390  u我的样子(乖乖垂顺)洗发露  12  508.5  424.5  
1111  20000  洗发水200ML  47667391  u我的样子(甜蜜滋养)洗发露  138  3425.25  2674.75  
1111  20000  洗发水200ML  47667392  ou我的样子(甜蜜滋养)洗发露  116  4485.5  2617.675  
1111  20000  洗发水200ML  47667393  u我的样子(我爱卷卷)洗发露  44  967  829.029  
1111  20000  洗发水200ML  47667394  u我的样子(我爱卷卷)洗发露  10  423.75  353.75  
1111  20000  洗发水200ML  47667395  u我的样子(当然出色)洗发露  14  333.25  250.475  
1111  20000  洗发水200ML  47667397  u我的样子(用心修护)洗发露  18  447.75  125.279  
1111  20000  洗发水200ML  47667398  u我的样子(用心修护)洗发露  16  678  556.975  
1111  20000  洗发水200ML  47667399  (滋润去屑)200克  38  470.25  186.746  
1111  20000  洗发水200ML  47667402  营养修护200克  34  420.75  332.075  
1111  20000  洗发水200ML  47667404  亮泽柔顺200克  40  495  411.296  
1111  20000  洗发水200ML  47667409  0年润发弹力魅卷调理洗发露200克  10  223.75  187.5  
1111  20000  洗发水200ML  47668240  汉方飘长真魅洗发乳200ML  84  2023.5  1558.325  
1111  20000  洗发水200ML  47668262  水润丝滑洗发乳200ml+50ml  8  193  155.075  
1111  20000  洗发水200ML  47668263  纯净去屑洗发乳200ml+50ml  10  241.25  193.875  
1111  20000  洗发水200ML  47668264  新活炫亮洗发乳200ml+50ml  10  232.75  193.875  
1111  20000  洗发水200ML  47668265  汉方飘长真魁洗发乳200ml+50ml  18  425.75  348.9  
1111  20000  洗发水200ML  47668273  胶原蛋白组成因子洗发露200ml  96  616.25  1515.875  
1111  20000  洗发水200ML  47668296  洗发水200ml送沐浴露200ml  248  6269  5859.075  
1111  20000  洗发水200ML  47668297  赋活水养洗发露200ml  156  5177.5  4420.65  
1111  20000  洗发水200ML  47668298  清衡水润洗发露200ml  74  2456.25  2098.475  
1111  20000  洗发水200ML  47668299  润滑去屑洗发露200ml  120  3985.375  3399.7  
1111  20000  洗发水200ML  47668300  炫感彩护洗发露200ml  58  1931.25  1643.7  
1111  20000  洗发水200ML  47668301  质感垂坠洗发露200ml  96  3180  2721.3  
